DateTime,Tweet Id,Text,Username,Reply Count,Retweet Count,Like Count,Quote Count
2007-05-04 05:03:54+00:00,49341832,Golden State Warriors will win first playoff series since 1991 and will be the first 8 seed to beat a 1 since it moved 2 a seven game series,tedr,0.0,0.0,0.0,0.0
2007-05-04 04:58:02+00:00,49336672,watching the Warriors totally embarrass the Dallas Mavericks.,paulmayne,0.0,0.0,0.0,0.0
2007-05-04 04:48:47+00:00,49330412,the golden state warriors! holy fucking shit!,ghostwheelie,0.0,0.0,0.0,0.0
2007-05-04 04:31:14+00:00,49317972,MY GOD!!!!!! Holy Golden State Warriors!!,cjin,0.0,0.0,0.0,0.0
2007-05-03 15:55:35+00:00,48631712,"Golden State Warriors vs. Dallas Mavericks... At Oracle Arena, Oakland... 10.30 PM Eastern Time on TNT...",GitaNurani,0.0,0.0,0.0,0.0
2007-05-03 15:54:39+00:00,48630532,Can Golden State Warriors weathered the storm and beat Dallas Mavericks? We'll find out tonight...,GitaNurani,0.0,0.0,0.0,0.0
2007-05-05 23:26:31+00:00,51353692,"bellagio sports book for nba and fight action, go rockets",sparkycollier,0.0,0.0,0.0,0.0
2007-05-05 22:38:42+00:00,51320342,waiting for nba playoff game to start,Weezy,0.0,0.0,0.0,0.0
2007-05-05 22:08:43+00:00,51301142,New blog post: Social Networking meets the NBA ,techwag,0.0,0.0,0.0,0.0
2007-05-05 20:12:20+00:00,51228412,Just finished working in the NBA sim..it was pretty dead...people started to show up when i was leaving..oh well,Malarwen,0.0,0.0,0.0,0.0
2007-05-05 07:42:13+00:00,50656172,Torley Linden :NBA Buzz Lounge ,bloghud,0.0,0.0,0.0,0.0
2007-05-05 06:43:27+00:00,50620162,"0504 in US:&lt;MLB&gt; SEA 15 vs NYY 11      ^______^ &lt;NBA playoffs&gt; NETS 98 vs RAPTORS 97, and NETS will go to the second round.",missberrymei,0.0,0.0,0.0,0.0
2007-05-05 01:41:15+00:00,50406822,Tony Soprano is in the crowd for the NJ Nets - Toronto Raptors playoff game...you got a problem with that?,douglasbass,0.0,0.0,0.0,0.0
2007-05-05 01:15:23+00:00,50387672,the NBA playoffs will be the death of my grades,jonesbp,0.0,0.0,0.0,0.0
2007-05-06 22:28:05+00:00,52414432,Just added two new videos for the Virtual Street Team -  . Meet some of the staff! Enjoying the NBA!!,mariohemsley,0.0,0.0,0.0,0.0
2007-05-06 21:49:00+00:00,52386002,playing nba homecourt with kasumi pornstar via xbox live!!!,Desosav,0.0,0.0,0.0,0.0
2007-05-06 19:08:15+00:00,52257512,Watching the nba. This might be my entire afternoon plan,misterjt,0.0,0.0,0.0,0.0
2007-05-06 03:15:57+00:00,51513302,watching NBA playoffs and browsing Joost channels,kinmar,0.0,0.0,0.0,0.0
2007-05-06 02:36:09+00:00,51484412,I predict either San Antonio or The Pistons will be the NBA champ.,bgdojo,0.0,0.0,0.0,0.0
2007-05-06 00:46:28+00:00,51406962,"""Say it proud"" indeed. Tks @jeffbalke . And now bk 2 the nba...",eschipul,0.0,0.0,0.0,0.0
2007-05-06 00:33:00+00:00,51398182,Intolerable Ginsburg :NBA Orientation Island ,bloghud,0.0,0.0,0.0,0.0
2007-05-06 19:45:39+00:00,52287382,Bumming about my Houston Rockets losing.  Sucked big time!,_TonyRobinson,0.0,0.0,0.0,0.0
2007-05-06 06:51:39+00:00,51659822,Wow... Utah Jazz go to the next round... And they will face Golden State Warriors... Damnn... Can Golden State repeat their success?,GitaNurani,0.0,0.0,0.0,0.0
2007-05-06 04:35:24+00:00,51571332,"Once again, houston rockets convince everyone they",huahua,0.0,0.0,0.0,0.0
2007-05-06 04:09:07+00:00,51552842,utah jazz = a mother fucking crowd of barbarians!,LEMONed,0.0,0.0,0.0,0.0
2007-05-07 21:45:24+00:00,53819032,is anyone else able to flip Second Life upside down by searching for 'NBA' in your inventory?  or is that just me?,cdubs,0.0,0.0,0.0,0.0
2007-05-07 20:15:09+00:00,53724402,Sitting in the Marin dmv - lots o' big talk about the warriors game tonight - maybe I'll lift my personal ban on the nba ;-),tracyshaun,0.0,0.0,0.0,0.0
2007-05-07 19:49:25+00:00,53696362,"@JO3PA sounds like the perfect plan for a Monday night, just bought some hamburgers, and plan to watch NBA. Maybe XBLA Texas Poker after..",DevinKofsky,0.0,0.0,0.0,0.0
2007-05-07 16:15:28+00:00,53457902,hubba hubba. downloads of nba games. too hot.,dmadina16,0.0,0.0,0.0,0.0
2007-05-07 06:33:39+00:00,52849392,"Going to bed, but just finished Nba jersey templates so I can make jerseys once I get permissions.",Thunderclap,0.0,0.0,0.0,0.0
2007-05-08 23:58:45+00:00,56172192,thinking it sucks to order pizza during NBA playoffs,TSDivaDani,0.0,0.0,0.0,0.0
2007-05-08 21:01:10+00:00,55927742,Blazers' Roy headlines NBA's all-rookie team - ,espn,0.0,0.0,0.0,0.0
2007-05-08 19:59:57+00:00,55841322,"On XBOX Live with NBA 2K7, Chris just scored 81 points with Kobe on me. :-(",JaimeQ,0.0,0.0,0.0,0.0
2007-05-08 19:30:16+00:00,55800892,Xbox Live: nugge7 is currently Online. Playing NBA 2K7. Playing a game in Online Mode. (Title: NBA 2K7),JaimeQ,0.0,0.0,0.0,0.0
2007-05-08 18:05:08+00:00,55678402,"Roy, Aldridge make NBA&apos;s All-Rookie team ",OregonianSports,0.0,0.0,0.0,0.0
2007-05-08 09:30:49+00:00,54771602,NBA Starts Selling Video Downloads Of Playoff Games For $3/each : ,digg_all,0.0,0.0,0.0,0.0
2007-05-08 06:27:07+00:00,54463012,NBA: Prince baut mit ... ,focussport,0.0,0.0,0.0,0.0
2007-05-08 04:16:57+00:00,54246272,I'm a vanyiac & right now i'm watching the latest vid and the nba playoffs with my pup as company although he's snoring at this time.,galator14,0.0,0.0,0.0,0.0
2007-05-08 02:40:34+00:00,54118072,I hate the Detroit Pistons.,newharbordesign,0.0,0.0,0.0,0.0
2007-05-08 00:36:11+00:00,53988692,"Rockies, NBA Playoffs, Colorado Crush Arena football - so many sports in HD, argh which to choose?!?",jeromey,0.0,0.0,0.0,0.0
2007-05-08 06:10:00+00:00,54435562,Utah Jazz takes the first win.,AsceticMonk,0.0,0.0,0.0,0.0
2007-05-07 18:08:02+00:00,53588702,"Tonight Big Sports Game: Utah Jazz vs. Golden State Warriors!! Game 1, at Utah!! May The Force Be With Golden State!! Hehehhee...",GitaNurani,0.0,0.0,0.0,0.0
2007-05-09 02:56:45+00:00,56433952,eating fried rice and watching nba playoffs,TheHumanFridge,0.0,0.0,0.0,0.0
2007-05-09 02:05:56+00:00,56359972,NBA sim is a nice build-my son gonna love it! :),BBluesman,0.0,0.0,0.0,0.0
2007-05-09 01:37:34+00:00,56316832,Cheering on the Cleveland Cavaliers.  Can this be the year they win it all??,debroby,0.0,0.0,0.0,0.0
2007-05-09 01:31:17+00:00,56307972,watching our grid footage from the NBA launch party!,Kerria,0.0,0.0,0.0,0.0
2007-05-09 01:29:31+00:00,56305882,checking out the NBA presence in SL ,gregschwartz,0.0,0.0,0.0,0.0
2007-05-09 01:24:40+00:00,56299852,working and watching some nba playoffs,markmcspadden,0.0,0.0,0.0,0.0
2007-05-09 00:12:34+00:00,56192282,NBA launch party was fun!!! wooot!,Malarwen,0.0,0.0,0.0,0.0
2007-05-09 04:49:15+00:00,56611882,"Steve Nash's nose single-nostrilly beating San Antonio Spurs, 84-71 in 4th quarter...",douglasbass,0.0,0.0,0.0,0.0
2007-05-08 18:13:41+00:00,55693702,"God, I hate the San Antonio Spurs.",TheOpie,0.0,0.0,0.0,0.0
2007-05-10 21:00:08+00:00,59105592,NBA: Nowitzki ins All-NBA-Team ... ,focussport,0.0,0.0,0.0,0.0
2007-05-10 19:35:41+00:00,59029242,Don Nelson - Han Solo of the NBA : ,digg_all,0.0,0.0,0.0,0.0
2007-05-10 17:04:37+00:00,58888052,... trying to win tickets to the NBA Finals: ,KelliP,0.0,0.0,0.0,0.0
2007-05-10 04:31:37+00:00,58166032,"Utah Jazz takes another win. Great game, very entertaining!",AsceticMonk,0.0,0.0,0.0,0.0
2007-05-10 03:54:53+00:00,58129862,if cdevroe was a basketball player he would be kirilenko for Utah Jazz,sandieman,0.0,0.0,0.0,0.0
2007-05-10 03:48:47+00:00,58123972,What is happening to me...I am totally rooting for the Utah Jazz!?  You heard me -- the Utah Jazz!,bunch,0.0,0.0,0.0,0.0
2007-05-10 02:53:51+00:00,58066312,,mdove,0.0,0.0,0.0,0.0
2007-05-10 02:17:07+00:00,58030622,Jazz up 63-58 at Half time of the NBA Games,mollyfud,0.0,0.0,0.0,0.0
2007-05-10 01:02:01+00:00,57959822,watching Deron Williams and the Utah Jazz,nathanschock,0.0,0.0,0.0,0.0
2007-05-09 00:22:11+00:00,56207492,The Utah Jazz's Carlos Boozer seems to have the same kind of numbers as Karl Malone but doesn't seem as good. Thoughts?,ThomAllen,0.0,0.0,0.0,0.0
2007-05-11 22:50:23+00:00,60731742,Dirk Nowitzki Is Chosen NBA's MVP : ,digg_all,0.0,0.0,0.0,0.0
2007-05-11 22:26:12+00:00,60709402,"Helping a sports columnist friend with the mathematics of the NBA Draft, so he can respond to a letter from a crackpot calling him an idiot.",brucery,0.0,0.0,1.0,0.0
2007-05-11 18:02:39+00:00,60455482,Dirk Nowitzki is chosen as NBA's MVP,trance_g,0.0,0.0,0.0,0.0
2007-05-11 16:41:01+00:00,60364472,Mavs' Nowitzki will be named NBA MVP next week - ,espn,0.0,0.0,0.0,0.0
2007-05-11 03:25:22+00:00,59489472,"and the Pistons win it, 81-74 against the Chicago Bulls!!!  w00t!",themacinjosh,0.0,0.0,0.0,0.0
2007-05-11 02:55:56+00:00,59457182,detroit pistons are neck and neck with Chicago Bulls right now...C'mon Detroit...,themacinjosh,0.0,0.0,0.0,0.0
2007-05-11 02:24:14+00:00,59426952,"Chicago Bulls showing signs of life against Detroit Pistons, up 48-30, beginning of 2nd half.",douglasbass,0.0,0.0,0.0,0.0
2007-05-11 02:04:21+00:00,59407822,"work work.. NBA 1st team - Nash , Duncan , Stodemire , Bryant , Nowitzki - time to edit my NBA live team liaoz.. Muahaha !!",Smithankyou,0.0,0.0,0.0,0.0
2007-05-12 14:04:20+00:00,61473892,@Blucoffee: The last game I played was NBA 2k7 two freaking months ago :D,christianbsmn11,0.0,0.0,0.0,0.0
2007-05-12 13:51:23+00:00,61463142,Golden State Warriors rock!,chr4004,0.0,0.0,0.0,0.0
2007-05-12 03:45:18+00:00,60996262,"Golden State Warriors win over Utah Jazz, 125-105.  Series is now at 2-1 Utah.",citymuse,0.0,0.0,0.0,0.0
2007-05-12 02:58:23+00:00,60954122,Golden State Warriors mercilessly pummeling Utah Jazz...,douglasbass,0.0,0.0,0.0,0.0
2007-05-12 02:52:17+00:00,60948412,Watching GS vs Ut NBA playoffs & drinking a Duvel Belgian Golden,HarryHaber,0.0,0.0,0.0,0.0
2007-05-12 02:44:59+00:00,60941842,"The Golden State Warriors are eating the Utah Jazz for dinner, 91-62 end of 3rd qtr.  You read that right. 91-62.",citymuse,0.0,0.0,0.0,0.0
2007-05-13 20:34:49+00:00,62924252,"Reminiscing days long ago when we would play NBA Jam. ""He's on fire!""",justmeli,0.0,0.0,0.0,0.0
2007-05-13 13:48:01+00:00,62596822,brunch with mom and abuelita... nba playoff basketball and studio work to follow!,nasv,0.0,0.0,0.0,0.0
2007-05-13 11:26:29+00:00,62496152,nba homecourt then f1 on,epredator,0.0,0.0,0.0,0.0
2007-05-13 10:00:14+00:00,62427312,NBA: Spurs ... ,focussport,0.0,0.0,0.0,0.0
2007-05-13 09:11:53+00:00,62393182,playing nba,christianbsmn11,0.0,0.0,0.0,0.0
2007-05-13 00:39:43+00:00,62003332,watchin...the premier match of the nba playoffs this year...phoenix and san antonio,show_now_on,0.0,0.0,0.0,0.0
2007-05-14 23:45:40+00:00,64296812,"@pinksage is that the theme song to NBA Hangtime?  Maaaan, that brings back memories.. lol",thebeebsta,0.0,0.0,0.0,0.0
2007-05-14 21:22:55+00:00,64158512,woke up early so i could check my emails & watch the NBA highlights. Stayed up late as per usual monday watching Last Comic Standing,PunditFight,0.0,0.0,0.0,0.0
2007-05-14 20:01:10+00:00,64078522,NBA Live '07?  Or a Wii?  Both perhaps?  Hmm...,cstubbs,0.0,0.0,0.0,0.0
2007-05-14 04:05:06+00:00,63272782,Watching the Jazz beat the Warriors on NBA.com,herlo,0.0,0.0,0.0,0.0
2007-05-14 01:38:54+00:00,63159192,"Entourage, NBA playoffs, tintorecords.com -&gt; all on my agenda tonight",nasv,0.0,0.0,0.0,0.0
2007-05-14 01:26:37+00:00,63149302,Argh! Nothing to munch whilst watching NBA. Hmm... too early for pizza.,rom,0.0,0.0,0.0,0.0
2007-05-14 20:00:32+00:00,64077702,Wondering about Golden State Warriors chance to go to the next round... Amazingly slim I believe...,GitaNurani,0.0,0.0,0.0,0.0
2007-05-14 01:33:33+00:00,63155142,Watching the start of the Golden State Warriors game...breaking away to cook dinner.,caffeined,0.0,0.0,0.0,0.0
2007-05-15 22:15:31+00:00,65378922,Make-this-work.com/blog good nba info,Tireguy,0.0,0.0,0.0,0.0
2007-05-15 21:01:03+00:00,65307032,"WORLD SPORT: German Nowitzki becomes NBA's MVP: Read full story for latest details.",cnni,0.0,0.0,0.0,0.0
2007-05-15 18:16:42+00:00,65171302,Big sports day: Sox vs. Tigers (2 best AL teams). Warriors vs. Jazz in game 5. NBA also needs to make a ruling on Suns Spurs fight.,ryanspoon,0.0,0.0,0.0,0.0
2007-05-15 16:41:56+00:00,65080172,Economist says NBA study confirms officiating bias - ,espn,0.0,0.0,0.0,0.0
2007-05-15 16:24:25+00:00,65064902,Dirk Nowitzki named as NBA Most Valuable Player for this season... I personally think that's wrong... Should've been Steve Nash...,GitaNurani,0.0,0.0,0.0,0.0
2007-05-15 06:08:21+00:00,64610742,Go Nash! Go Suns!  NBA/WWE mashup?,cogdog,0.0,0.0,0.0,0.0
2007-05-15 03:29:41+00:00,64496462,Listening to NBA playoff commercials with David Blaine is putting me to...zzzzz,douglasbass,0.0,0.0,0.0,0.0
2007-05-15 00:57:03+00:00,64368302,Doing some SmallTalk programming and watching the NBA Playoffs,hornbeck,0.0,0.0,0.0,0.0
2007-05-16 21:34:28+00:00,66274662,"White MVPs: In each of the last three years, the most valuable player in the NBA has been white. ",BuzzFeed,0.0,0.0,0.0,0.0
2007-05-16 21:22:06+00:00,66268612,@ash - not really.  i think the nba front office is a bunch of &lt;censored for work&gt; and i'm still pissed.,milhaus12,0.0,0.0,0.0,0.0
2007-05-16 18:28:04+00:00,66164722,Amare and Diaw are gone and with them my faith in the NBA...,awgrbr,0.0,0.0,0.0,0.0
2007-05-16 18:12:53+00:00,66156942,considering boycotting the NBA - not giving them any more of my money.,milhaus12,0.0,0.0,0.0,0.0
2007-05-16 16:24:04+00:00,66105802,"@andykaufman - love to see a Warrior fan! Never saw an NBA team like this - 7 great shooters, all quick and decent passers",pkitano,0.0,0.0,0.0,0.0
2007-05-16 16:07:59+00:00,66097882,Will play NBA live 2007 just to kill time,christianbsmn11,0.0,0.0,0.0,0.0
2007-05-16 13:00:10+00:00,65999192,is is me? or have the NBA playoffs been going on for like 3 months?,jackhodgson,0.0,0.0,0.0,0.0
2007-05-16 12:55:19+00:00,65996842,I'm picking Cleveland to win it all in the NBA.,steverubel,0.0,0.0,0.0,0.0
2007-05-16 03:20:38+00:00,65695992,"That commercial on TNT during the NBA Playoff for Holly Hunter's new show where they play ""Amazing Grace"" needs to go on hiatus.",danwick,0.0,0.0,0.0,0.0
2007-05-16 03:03:55+00:00,65678362, - My new career explaining the mathematics of NBA Draft  probabilities to those whose intuitions have misled them.,brucery,0.0,0.0,0.0,0.0
2007-05-16 03:02:56+00:00,65677072,"Carlisle Sentinel NBA Suspends Spurs' Horry, Suns' Stoudemire, Diaw (Update1) Bloomberg - 1 hour ago By Mason Levinson. May 15 (Bloomberg) ",JapanNewsFeeds,0.0,0.0,0.0,0.0
2007-05-16 02:30:28+00:00,65641662,Dirk Nowitzki is first European to be named NBA MVP (officially announced) : ,digg_all,0.0,0.0,0.0,0.0
2007-05-16 02:14:32+00:00,65624052,Chicago Bulls!,slewpop,0.0,0.0,0.0,0.0
2007-05-16 01:20:35+00:00,65568542,"NBA suspends Stoudemire, Diaw for leaving bench : ",digg_all,0.0,0.0,0.0,0.0
2007-05-16 00:27:50+00:00,65510812,"cant believe the nba let duncan, bowen, b davis, j richardson off yet suspending stoudemire, diaw. horry though was rightfully suspended.",roycifer,0.0,0.0,0.0,0.0
2007-05-16 06:02:35+00:00,65834722,Sorry about Golden State Warriors losing but we still believe...we joined the bandwagon late but it was fun while it lasted.,caffeined,0.0,0.0,0.0,0.0
2007-05-16 05:27:43+00:00,65812232,Go Utah Jazz! Bring on the Spurs/Suns!,mollyfud,0.0,0.0,0.0,0.0
2007-05-16 04:27:33+00:00,65758472,"Golden State Warriors season is on the brink... and with the 4th qtr approaching, it's not looking good at all!",ryanspoon,0.0,0.0,0.0,0.0
2007-05-16 03:21:36+00:00,65697002,Watching Utah Jazz and Goldenstate Warriors duke it out....,mikedopp,0.0,0.0,0.0,0.0
2007-05-15 16:28:52+00:00,65068532,I really hope Golden State Warriors can win tonights game... Go Warriors!!!! I'll be supporting you guys from home!!! Hehehehhee...,GitaNurani,0.0,0.0,0.0,0.0
2007-05-17 23:30:34+00:00,67771702,Xbox Live: nugge7 is currently Online. Playing NBA 2K7. Playing a game in Exhibition Mode. (Title: NBA 2K7),JaimeQ,0.0,0.0,0.0,0.0
2007-05-17 20:20:29+00:00,67574902," How to change the NBA, a little dated, but funny.",bensimanek,0.0,0.0,0.0,0.0
2007-05-17 20:13:58+00:00,67568312,What's your prediction on final NBA? I'm thinkin... San Antonio Spurs vs. Detroit Pistons,GitaNurani,0.0,0.0,0.0,0.0
2007-05-17 17:25:39+00:00,67385862,Common sense vs. the NBA rule book : ,digg_all,0.0,0.0,0.0,0.0
2007-05-17 16:44:10+00:00,67332872,the nba is fucking joke now.,ghostwheelie,0.0,0.0,0.0,0.0
2007-05-17 05:42:07+00:00,66581322,Rats. NBA Playoffs. Spurs + Refs 3 to Suns 2,cogdog,0.0,0.0,0.0,0.0
2007-05-17 03:08:09+00:00,66475802,NBA playoffs: Suns vs. Spurs (go Suns!),kinmar,0.0,0.0,0.0,0.0
2007-05-17 02:40:33+00:00,66450412,ESPN.com looking at NBA scores . . . Lebron doesn't get it done tonight.,MichaelBeaton,0.0,0.0,0.0,0.0
2007-05-17 01:54:09+00:00,66416692,switching between twitter and fox sports to check nba scores. show starts in 10 minutes.,gregkeuter,0.0,0.0,0.0,0.0
2007-05-17 01:35:45+00:00,66407852,watching the NBA playoffs.,drpoulette,0.0,0.0,0.0,0.0
2007-05-17 01:22:24+00:00,66401092,at jr high band concert and trying to keep trk of nba scores,gregkeuter,0.0,0.0,0.0,0.0
2007-05-17 00:45:31+00:00,66378712,New blog post: Rules in the NBA - Blog Maverick ,kr8tr,0.0,0.0,0.0,0.0
2007-05-17 15:33:17+00:00,67231902,"six words descibe my mood today: I hate the San Antonio Spurs, make that seven words, I hate the F*cking San Antonio Spurs",TheOpie,0.0,0.0,0.0,0.0
2007-05-17 08:35:45+00:00,66691882,Spurs wear out short-handed Suns in Game 5: The severely short-handed Phoenix Suns almost pulled it off... ,ericasmith,0.0,0.0,0.0,0.0
2007-05-16 10:48:57+00:00,65938032,"stu jackson is a san antonio spurs fan --- i will sic my armies upon thee stu jackson!!!!!!!!!!!!!!!!!!!!!!",XERXES300,0.0,0.0,0.0,0.0
2007-05-16 00:05:18+00:00,65487912,wondering why 2 phoenix suns players were suspended...,TMorganMusic,0.0,0.0,0.0,0.0
2007-05-18 15:02:06+00:00,68778832,"How could the NBA be rigged? The NBA would love to see the Spurs fail, they play defense, don't carry weapons, and are playing the Suns.",Pseudosapien,0.0,0.0,0.0,0.0
2007-05-18 05:27:43+00:00,68129042,"i just dreamt up something sickening: a cavs-jazz nba final.      wait, that could happen.",iTed,0.0,0.0,0.0,0.0
2007-05-18 04:35:25+00:00,68077442,Pistons finally oust Bulls: Richard Hamilton and Rasheed Wallace led a spirited Detroit Pistons team to .. ,ericasmith,0.0,0.0,0.0,0.0
2007-05-18 03:16:52+00:00,67994032,Well the pistons are moving on to the NBA eastern conference finals!!! GO PISTONS!!!!,magikjaz,0.0,0.0,0.0,0.0
2007-05-18 01:34:10+00:00,67890092,watching the Detroit Pistons and the Detroit Red Wings.. Too bad they are on at the same time. Using the Last btn a lot,eschneid,0.0,0.0,0.0,0.0
2007-05-18 00:34:56+00:00,67837752,Watching the Detroit Pistons game....wish them luck!,tracyusa38,0.0,0.0,0.0,0.0
2007-05-19 19:21:14+00:00,70425702,Players would welcome back NBA ref Crawford - ,espn,0.0,0.0,0.0,0.0
2007-05-19 16:57:03+00:00,70295922,NBA 2k7 tourney on xbox360  GO TEAM: FUCK THAT COMPTON!,camkerr,0.0,0.0,0.0,0.0
2007-05-19 06:33:59+00:00,69749612,"LeBron, Cavs advance to East finals: LeBron James and the Cleveland Cavaliers are moving on. The Cavs cl.. ",stltoday,0.0,0.0,0.0,0.0
2007-05-19 05:28:14+00:00,69696982,I hate the spurs. I am officially giving up on the NBA.,RyanRingdahl,0.0,0.0,0.0,0.0
2007-05-19 04:59:29+00:00,69669872,"I am devastated that the Suns lost today....and I hate the NBA. They were so much fun to watch though, and now they're gone.",ryanstewart,0.0,0.0,0.0,0.0
2007-05-19 04:33:13+00:00,69646532,Being disappointed that all of my favorite teams are defeated. My NBA Playoffs 2007 are over.,N,0.0,0.0,0.0,0.0
2007-05-19 04:31:26+00:00,69644872,You can say all you want but the NBA ruined the Suns Championship run,oheredia,0.0,0.0,0.0,0.0
2007-05-19 04:31:26+00:00,69644852,"Down, now that the Suns have fallen short for the third consecutive year. Though this one can be blamed on the NBA front office.",joshuakagi,0.0,0.0,0.0,0.0
2007-05-19 04:29:02+00:00,69642692,Calling Ollie Stone to make a movie about the NBA's conspiracy against the Suns.,jstrauss,0.0,0.0,0.0,0.0
2007-05-19 03:28:08+00:00,69586372,"to all nba fans, take a look at this ",christianbsmn11,0.0,0.0,0.0,0.0
2007-05-19 03:23:57+00:00,69582462,"@pink: LOL, Brace yourself folks for THE MOST BORING EASTERN CONFERENCE FINALS IN NBA HISTORY",christianbsmn11,0.0,0.0,0.0,0.0
2007-05-19 02:58:54+00:00,69556942,"According to Tim Duncan, he apparently hasn't committed a foul in his NBA career. JC, take it like a man.",AndyKaufman,0.0,0.0,0.0,0.0
2007-05-19 02:34:30+00:00,69533512,"LeBron, Cavs advance to East finals: LeBron James and the Cleveland Cavaliers are moving on. The Cavs cl.. ",ericasmith,0.0,0.0,0.0,0.0
2007-05-19 06:34:01+00:00,69749642,Spurs reach Western finals: The San Antonio Spurs defeated the Phoenix Suns 114-106 to advance to the We.. ,stltoday,0.0,0.0,0.0,0.0
2007-05-18 22:47:08+00:00,69330562,u heard this Phoenix Suns Worst case scenario? Bruce Bowen hits winner in Game 5. Suns win Game 6. Robert Horry hits winner Game 7.  Ouuch!,PunditFight,0.0,0.0,0.0,0.0
2007-05-21 21:56:58+00:00,73007942,"going home, I'm actually gonna go home and not get on my computer, haven't played NBA Live in about a month,so I'm gonna get my game on",mdeleon,0.0,0.0,0.0,0.0
2007-05-21 01:13:53+00:00,71832042,actually enjoyed the NBA '07 demo for the PSP (,morgant,0.0,0.0,0.0,0.0
2007-05-21 00:33:26+00:00,71796792,"working at home,watch Game 1 of NBA West finals at 9am,spurs go go go!",JamboCN,0.0,0.0,0.0,0.0
2007-05-20 01:55:30+00:00,70729452,just scored Suns 259 x 53 Spurs in NBA Live 2007,rshimoda,0.0,0.0,0.0,0.0
2007-05-22 23:53:46+00:00,74581312,Reading every NBA Draft Lottery story I can find online...please NBA Gods give the C's 1 or 2.,dlee8,0.0,0.0,0.0,0.0
2007-05-22 23:45:54+00:00,74574922,Feelin' rested after seminal nap on new couch. Now for dinner before NBA playoffs...,Voidious,0.0,0.0,0.0,0.0
2007-05-22 20:30:14+00:00,74431632,Praying the Timberwolves get the first pick in the NBA draft,mcw719,0.0,0.0,0.0,0.0
2007-05-22 20:16:32+00:00,74418142,Psyched about the NBA Draft tonight. Go Bulls!,pong,0.0,0.0,0.0,0.0
2007-05-22 19:55:02+00:00,74394902,Yi Jianlian: Seven-foot-tall Chinese man is one of the top NBA draft picks. ,BuzzFeed,0.0,0.0,0.0,0.0
2007-05-22 16:42:41+00:00,74197252,Chances of Seattle Supersonics getting the first pick in the NBA lottery: 8.8%,polyGeek,0.0,0.0,0.0,0.0
2007-05-22 16:32:02+00:00,74183632,With San Antonio Spurs and Detroit Pistons winning.. It appears that my prediction for Final NBA is right...,GitaNurani,0.0,0.0,0.0,0.0
2007-05-22 16:27:25+00:00,74177282,"Okay Sports Guy, you win. I'll watch the NBA lottery tonight and hope the Sonics get a top 2 pick - ",ryanstewart,0.0,0.0,0.0,0.0
2007-05-22 15:13:08+00:00,74073552,what's more boring? AI FINALS or NBA CONF FINALS? zzzzzzzzzzzzzzzzzzzzzzz. .. to both...............................,XERXES300,0.0,0.0,0.0,0.0
2007-05-22 08:00:54+00:00,73584532,WORLD SPORT: Pistons scrape home in a thriller: The Detroit Pistons scraped a 79-76 win over the.. ,cnni,0.0,0.0,0.0,0.0
2007-05-22 07:35:42+00:00,73566792,Pistons scrape home in a thriller: The Detroit Pistons scraped a 79-76 win over the Cleveland Cavaliers .. ,stltoday,0.0,0.0,0.0,0.0
2007-05-22 07:06:19+00:00,73543462,Will play NBA to kill time,christianbsmn11,0.0,0.0,0.0,0.0
2007-05-22 03:41:42+00:00,73361652,looks like its gonna be another boring nba finals (spurs vs pistons).  yawn.,roycifer,0.0,0.0,0.0,0.0
2007-05-22 02:15:10+00:00,73267962,The NBA playoffs are just not that interesting this year. The need to make the rounds shorter (best of 3).,FortunateDuke,0.0,0.0,0.0,0.0
2007-05-22 00:24:01+00:00,73175122,"Eastern Conference NBA Playoffs, Game 1: CLE v. DET",user193621,0.0,0.0,0.0,0.0
2007-05-23 23:33:09+00:00,75874172,New blog post: David Robinson's next NBA Championship ring? ,kr8tr,0.0,0.0,0.0,0.0
2007-05-23 17:42:29+00:00,75533952,"@JerseyTodd As a Celtics fan, I can only say that the NBA continues to cease its existence (can you do that?)",DougH,0.0,0.0,0.0,0.0
2007-05-23 17:40:39+00:00,75532382,good debate re: NBA 1st pick - I know not something a lot care about - but a good read for those who do...,JerseyTodd,0.0,0.0,0.0,0.0
2007-05-23 15:29:27+00:00,75402412,Fuming over the results of the NBA Draft Lottery,mcw719,0.0,0.0,0.0,0.0
2007-05-23 13:33:55+00:00,75268842,still grinding it out in the burgh... the NBA lottery makes me sad...,awgrbr,0.0,0.0,0.0,0.0
2007-05-23 06:01:57+00:00,74854422,"Canada.com Jazz remain optimistic despite 0-2 hole USA Today - 33 minutes ago By Greg Boeck, USA TODAY. Can the Utah Jazz pull off the same",JapanNewsFeeds,0.0,0.0,0.0,0.0
2007-05-23 02:05:56+00:00,74661272,Trail Blazers win NBA draft lottery: The Portland Trail Blazers beat the odds and won the right to settl.. ,stltoday,0.0,0.0,0.0,0.0
2007-05-23 01:42:17+00:00,74647032,"Celtics and Grizzles got F'd in NBA Draft. Digg it here - getting lots of diggs!",ryanspoon,0.0,0.0,0.0,0.0
2007-05-23 01:36:13+00:00,74643522,My Blazers just beat the odds and got the #1 pick in one of the best NBA drafts ever!!! Yeee ha,RipCity4LifeSon,0.0,0.0,0.0,0.0
2007-05-23 01:04:55+00:00,74625412,NBA Draft Lottery - Portland gets the first pick in the NBA Draft; Seattle will pick second - YIPPIE.. Maybe will have a good team this year,INFECTED503,0.0,0.0,0.0,0.0
